Date,Open,High,Low,Close,Change,Traded Volume,Turnover,Last Price of the Day,Daily Traded Units,Daily Turnover
2014-10-07,56.33,56.71,55.78,55.92,,3360737.0,188746227.0,,,
2014-10-08,54.97,55.0,52.77,53.75,,8402453.0,452319600.0,,,
2014-10-09,54.45,55.43,54.38,54.65,,4287468.0,235038712.0,,,
2014-10-10,54.37,55.71,54.1,54.56,,6467544.0,353615254.0,,,
2014-10-13,54.23,54.45,53.76,54.17,,3175799.0,171912899.0,,,
2014-10-14,54.03,54.4,53.58,54.25,,2766168.0,149593843.0,,,
2014-10-15,54.47,54.47,52.56,52.56,,4907861.0,260592398.0,,,
2014-10-16,53.03,53.78,51.17,51.94,,8982991.0,466106787.0,,,
2014-10-17,52.2,54.04,51.76,54.01,,7085708.0,377735365.0,,,
2014-10-20,52.35,52.74,50.08,50.9,,6901454.0,354406882.0,,,
2014-10-21,51.0,51.89,50.64,51.87,,5265428.0,270460477.0,,,
2014-10-22,52.2,52.2,50.84,51.0,,4800326.0,245809355.0,,,
2014-10-23,50.85,52.37,50.48,52.36,,4600174.0,237538380.0,,,
2014-10-24,52.05,52.34,51.6,51.64,,4184189.0,217053966.0,,,
2014-10-27,51.93,52.24,50.93,51.44,,2478040.0,127574782.0,,,
2014-10-28,51.9,52.54,51.81,52.36,,2947893.0,154063420.0,,,
2014-10-29,52.62,52.79,52.08,52.14,,2468303.0,129200105.0,,,
2014-10-30,52.39,52.67,51.3,52.66,,2977841.0,155391743.0,,,
2014-10-31,53.44,54.38,53.3,54.24,,4389490.0,236727557.0,,,
2014-11-03,54.27,54.37,53.5,53.57,,3000168.0,161195531.0,,,
2014-11-04,53.62,54.01,52.96,52.96,,2735395.0,145715898.0,,,
2014-11-05,53.62,53.9,53.36,53.9,,2504070.0,134584542.0,,,
2014-11-06,53.41,54.49,53.21,54.45,,3135586.0,169476285.0,,,
2014-11-07,54.42,54.5,53.42,53.6,,3067864.0,164891145.0,,,
2014-11-10,53.21,54.09,53.12,54.09,,1771578.0,95331700.0,,,
2014-11-11,54.19,54.57,53.81,54.1,,1973496.0,106936223.0,,,
2014-11-12,53.81,54.09,53.12,53.18,,2344339.0,125142634.0,,,
2014-11-13,53.5,53.9,52.86,53.3,,1931453.0,103094588.0,,,
2014-11-14,53.65,53.82,52.97,53.44,,2455870.0,131039186.0,,,
2014-11-17,52.97,54.26,52.92,53.98,,3180333.0,171105539.0,,,
2014-11-18,54.15,54.74,54.1,54.74,,2256826.0,123031173.0,,,
2014-11-19,54.57,55.3,54.16,54.79,,2163731.0,118664401.0,,,
2014-11-20,54.71,54.88,54.12,54.88,,2260676.0,123423103.0,,,
2014-11-21,55.02,56.26,54.78,56.08,,5742432.0,320919524.0,,,
2014-11-24,56.1,56.97,55.88,56.56,,2926943.0,165622284.0,,,
2014-11-25,56.5,57.16,56.18,56.9,,2775289.0,157736421.0,,,
2014-11-26,56.9,57.39,56.73,56.86,,2391846.0,136286082.0,,,
2014-11-27,56.95,56.97,56.33,56.77,,2704693.0,153240472.0,,,
2014-11-28,57.0,57.05,56.32,56.68,,2889427.0,163777902.0,,,
2014-12-01,56.41,57.06,56.29,57.02,,2743826.0,156127634.0,,,
2014-12-02,57.05,57.58,56.85,56.93,,2289211.0,130627255.0,,,
2014-12-03,56.71,57.11,56.09,56.63,,2697972.0,152693782.0,,,
2014-12-04,56.8,57.17,55.59,55.59,,4831912.0,271009700.0,,,
2014-12-05,55.88,56.99,55.87,56.94,,3324201.0,187839101.0,,,
2014-12-08,56.79,57.5,56.48,57.1,,2475996.0,141318553.0,,,
2014-12-09,56.62,56.97,56.08,56.08,,3507340.0,197633645.0,,,
2014-12-10,56.38,56.88,55.79,55.8,,3118306.0,175016499.0,,,
2014-12-11,55.41,57.21,55.36,57.09,,3705280.0,209824714.0,,,
2014-12-12,56.57,56.73,55.54,55.59,,3607232.0,202000757.0,,,
2014-12-15,55.41,55.87,53.96,53.96,,4007288.0,219274796.0,,,
2014-12-16,53.93,54.86,53.01,54.86,,5537138.0,298661358.0,,,
2014-12-17,54.17,55.09,54.17,54.85,,3080793.0,168623814.0,,,
2014-12-18,56.22,56.95,55.85,56.93,,4827342.0,272739509.0,,,
2014-12-19,57.8,57.99,56.82,57.86,,10774557.0,620432115.0,,,
2014-12-22,57.6,57.88,57.23,57.85,,3112902.0,179733960.0,,,
2014-12-23,57.88,58.27,57.74,58.25,,1812971.0,105237493.0,,,
2014-12-29,58.19,58.8,57.84,58.73,,1804517.0,105472553.0,,,
2014-12-30,58.49,58.57,58.2,58.26,,1092268.0,63733376.0,,,
2015-01-02,58.24,59.0,57.48,58.26,,1994640.0,115701492.0,,,
2015-01-05,57.74,58.18,56.33,56.34,,3302045.0,187863886.0,,,
2015-01-06,55.65,55.88,54.92,55.07,,4210996.0,233008144.0,,,
2015-01-07,55.28,55.54,54.63,54.87,,3313252.0,182341529.0,,,
2015-01-08,55.5,56.1,53.63,56.07,,5707800.0,313859053.0,,,
2015-01-09,56.15,56.18,54.38,54.53,,4203055.0,230754577.0,,,
2015-01-12,54.82,57.52,54.42,57.05,,6203238.0,349917956.0,,,
2015-01-13,57.3,57.51,56.37,57.48,,4077088.0,233354146.0,,,
2015-01-14,56.55,57.24,56.31,56.47,,3404192.0,192973335.0,,,
2015-01-15,56.95,58.01,55.25,57.8,,4754390.0,271783655.0,,,
2015-01-16,57.53,57.96,57.12,57.57,,4777011.0,274604551.0,,,
2015-01-19,58.25,58.28,57.33,57.51,,3096594.0,178618972.0,,,
2015-01-20,55.78,55.78,54.21,54.87,,9446846.0,519066915.0,,,
2015-01-21,54.99,55.21,54.31,55.21,,4773058.0,261881640.0,,,
2015-01-22,55.04,56.15,55.01,56.13,,5670556.0,315589843.0,,,
2015-01-23,57.0,57.74,56.3,57.49,,6194543.0,353854420.0,,,
2015-01-26,57.37,58.35,57.22,58.26,,3244622.0,188022012.0,,,
2015-01-27,58.5,58.72,57.28,57.6,,3926135.0,227437246.0,,,
2015-01-28,58.02,58.28,57.17,57.31,,3475930.0,199668888.0,,,
2015-01-29,57.09,57.83,56.97,57.79,,2749686.0,158085624.0,,,
2015-01-30,58.37,58.44,57.74,57.86,,3774419.0,218936519.0,,,
2015-02-02,58.0,58.74,57.92,58.7,,3239206.0,189326422.0,,,
2015-02-03,59.0,59.54,58.68,59.12,,3414361.0,202057117.0,,,
2015-02-04,59.31,59.8,59.18,59.6,,3277797.0,195150642.0,,,
2015-02-05,59.23,59.8,59.09,59.68,,1888903.0,112387334.0,,,
2015-02-06,59.54,59.6,59.06,59.2,,2259661.0,133881458.0,,,
2015-02-09,58.67,58.98,58.29,58.81,,3446789.0,202321610.0,,,
2015-02-10,58.77,59.68,58.44,59.12,,2372752.0,140156516.0,,,
2015-02-11,59.27,59.29,58.71,59.15,,1750578.0,103401345.0,,,
2015-02-12,59.1,60.68,58.99,60.33,,3783578.0,227637335.0,,,
2015-02-13,60.6,61.16,60.44,60.69,,2529071.0,153934132.0,,,
2015-02-16,60.45,60.96,60.28,60.69,,1156905.0,70136564.0,,,
2015-02-17,60.41,60.72,59.86,60.48,,2335657.0,140988348.0,,,
2015-02-18,60.52,60.73,59.76,60.53,,2027643.0,122200587.0,,,
2015-02-19,60.56,60.77,59.96,60.77,,1874347.0,113315497.0,,,
2015-02-20,60.79,61.16,60.26,60.93,,4509824.0,274351187.0,,,
2015-02-23,61.24,61.73,61.02,61.73,,2522806.0,155123194.0,,,
2015-02-24,61.55,61.92,61.35,61.78,,2125376.0,131090096.0,,,
2015-02-25,61.51,61.89,61.35,61.88,,1904544.0,117494127.0,,,
2015-02-26,61.97,62.68,61.68,62.57,,2639190.0,164323313.0,,,
2015-02-27,62.39,62.92,62.13,62.84,,2995421.0,187870347.0,,,
2015-03-02,62.68,63.35,62.55,63.35,,2874617.0,181614363.0,,,
2015-03-03,63.3,63.68,62.79,62.79,,2380121.0,150304984.0,,,
2015-03-04,62.79,63.09,62.16,63.07,,2297112.0,144087337.0,,,
2015-03-05,63.14,63.78,62.92,63.59,,2454669.0,155721518.0,,,
2015-03-06,63.3,63.76,62.98,63.47,,2373370.0,150449335.0,,,
2015-03-09,63.03,63.19,62.46,63.02,,2569651.0,161629054.0,,,
2015-03-10,62.81,63.1,62.18,62.6,,2726507.0,170986228.0,,,
2015-03-11,62.86,63.9,62.71,63.75,,2749465.0,174780657.0,,,
2015-03-12,63.62,64.94,63.55,63.8,,2880081.0,184393388.0,,,
2015-03-13,64.15,64.96,63.77,64.7,,2952479.0,190356326.0,,,
2015-03-16,64.9,65.81,64.87,65.49,,3136083.0,205086436.0,,,
2015-03-17,65.5,66.08,64.76,65.12,,3245175.0,211559519.0,,,
2015-03-18,65.39,66.13,65.25,65.53,,3334219.0,218819050.0,,,
2015-03-19,65.34,66.34,65.3,66.1,,4868591.0,321185992.0,,,
2015-03-20,66.15,67.54,66.15,67.1,,7686252.0,514953079.0,,,
2015-03-23,67.5,67.5,66.36,66.9,,2746530.0,183564312.0,,,
2015-03-24,66.59,67.89,66.33,67.6,,3234703.0,218381417.0,,,
2015-03-25,67.39,67.39,66.02,66.06,,3453951.0,229546485.0,,,
2015-03-26,65.18,65.95,64.57,65.95,,3708152.0,242271773.0,,,
2015-03-27,66.9,66.92,65.84,66.35,,3301453.0,219068259.0,,,
2015-03-30,66.89,67.52,66.69,67.36,,3192904.0,214855109.0,,,
2015-03-31,67.0,67.79,66.82,67.53,,3467937.0,234115501.0,,,
2015-04-01,67.02,68.19,66.8,67.4,,3120914.0,210732332.0,,,
2015-04-02,66.91,67.5,66.71,67.07,,2310557.0,155174031.0,,,
2015-04-07,66.96,67.96,66.85,67.7,,2852808.0,193150530.0,,,
2015-04-08,67.82,68.04,67.35,67.35,,2329511.0,157460787.0,,,
2015-04-09,67.7,68.23,67.45,68.1,,2278792.0,154906872.0,,,
2015-04-10,68.75,69.25,68.55,69.05,,2956872.0,203858975.0,,,
2015-04-13,69.05,69.39,68.88,69.13,,1812538.0,125326011.0,,,
2015-04-14,68.88,69.39,68.48,68.79,,2411820.0,166301116.0,,,
2015-04-15,68.61,69.36,68.41,68.76,,1973386.0,135928126.0,,,
2015-04-16,68.81,68.81,67.63,67.74,,3170751.0,215348324.0,,,
2015-04-17,67.26,67.94,66.44,66.61,,4906020.0,327924745.0,,,
2015-04-20,66.24,67.69,66.02,67.41,,3090624.0,207989676.0,,,
2015-04-21,68.85,69.73,68.52,68.94,,4977415.0,344322367.0,,,
2015-04-22,69.59,69.97,68.2,69.14,,3926311.0,270996445.0,,,
2015-04-23,69.81,69.82,68.39,68.91,,2981304.0,205343438.0,,,
2015-04-24,68.84,69.78,68.72,69.12,,2721746.0,188131941.0,,,
2015-04-27,69.63,70.81,68.8,70.72,,3937112.0,276731335.0,,,
2015-04-28,70.2,70.54,69.52,69.81,,3548201.0,248385883.0,,,
2015-04-29,69.58,69.99,68.48,68.62,,4461943.0,308805302.0,,,
2015-04-30,68.29,68.86,67.76,67.93,,5040151.0,343652885.0,,,
2015-05-04,67.52,68.84,67.36,68.46,,2507081.0,171196992.0,,,
2015-05-05,68.19,69.04,66.66,66.75,,4343280.0,292399470.0,,,
2015-05-06,66.4,67.04,65.62,66.29,,3707940.0,246180363.0,,,
2015-05-07,65.87,67.38,65.21,67.18,,4132214.0,274544405.0,,,
2015-05-08,67.0,67.97,66.56,67.92,,3698183.0,249606101.0,,,
2015-05-11,67.53,68.02,67.31,67.99,,1788011.0,121284194.0,,,
2015-05-12,67.39,67.53,66.47,67.02,,3126587.0,209311744.0,,,
2015-05-13,67.52,67.93,66.57,66.82,,2380269.0,160001576.0,,,
2015-05-14,66.41,67.88,66.12,67.83,,1875846.0,126232291.0,,,
2015-05-15,68.1,68.2,67.03,67.48,,3795333.0,256742971.0,,,
2015-05-18,67.29,68.02,66.84,68.02,,3671548.0,248614107.0,,,
2015-05-19,68.25,69.16,68.25,69.06,,5065370.0,348947334.0,,,
2015-05-20,69.18,69.38,68.67,69.19,,3286441.0,226856905.0,,,
2015-05-21,68.17,68.46,67.56,68.3,,3300429.0,224645096.0,,,
2015-05-22,68.15,68.37,67.85,68.02,,1910842.0,130030552.0,,,
2015-05-26,68.06,68.58,67.03,67.3,,3095363.0,209108103.0,,,
2015-05-27,67.76,68.38,67.48,68.15,,3370430.0,228981598.0,,,
2015-05-28,67.94,68.6,67.8,68.12,,2412361.0,164520106.0,,,
2015-05-29,68.0,68.23,67.18,67.39,,7713801.0,520467485.0,,,
2015-06-01,67.4,67.96,67.2,67.6,,2930403.0,197793196.0,,,
2015-06-02,67.77,67.78,66.86,67.2,,2685217.0,180569789.0,,,
2015-06-03,67.26,67.59,66.92,67.36,,3021899.0,203286999.0,,,
2015-06-04,67.07,67.51,65.99,66.82,,2686989.0,179451418.0,,,
2015-06-05,66.55,66.71,66.0,66.31,,3038211.0,201578425.0,,,
2015-06-08,66.1,66.17,65.53,65.65,,2349989.0,154608396.0,,,
2015-06-09,65.28,65.28,64.12,64.83,,3246034.0,210208130.0,,,
2015-06-10,64.5,65.52,64.26,65.3,,3322415.0,216158729.0,,,
2015-06-11,65.38,66.61,65.11,66.02,,2361569.0,156035580.0,,,
2015-06-12,65.9,66.47,64.91,65.41,,2655252.0,174011592.0,,,
2015-06-15,64.51,64.78,64.06,64.26,,3147201.0,202605430.0,,,
2015-06-16,64.16,64.82,63.44,64.7,,2852737.0,183006251.0,,,
2015-06-17,64.87,65.14,64.31,64.51,,2195392.0,141896597.0,,,
2015-06-18,63.56,64.22,63.07,64.1,,3540914.0,225583544.0,,,
2015-06-19,64.58,65.23,63.73,63.99,,6162901.0,397370079.0,,,
2015-06-22,65.67,66.3,65.13,66.29,,3962425.0,261292096.0,,,
2015-06-23,66.94,67.25,66.59,66.64,,2546323.0,170278044.0,,,
2015-06-24,66.79,66.94,65.34,66.08,,2854109.0,188463376.0,,,
2015-06-25,65.65,67.0,65.28,66.0,,2357541.0,155509161.0,,,
2015-06-26,65.44,66.04,65.04,65.67,,2169526.0,142396438.0,,,
2015-06-29,62.93,64.79,62.5,63.62,,4174279.0,266112165.0,,,
2015-06-30,63.26,63.53,62.38,62.6,,5552758.0,349241403.0,,,
2015-07-01,63.28,64.18,62.7,63.63,,3706082.0,235562076.0,,,
2015-07-02,63.74,63.85,62.83,63.0,,1880628.0,118939420.0,,,
2015-07-03,62.9,63.12,62.1,62.46,,1823025.0,114122475.0,,,
2015-07-06,61.13,62.16,60.9,61.58,,3434698.0,211731101.0,,,
2015-07-07,63.15,63.19,61.21,61.29,,4749254.0,294298710.0,,,
2015-07-08,61.66,62.56,61.55,62.39,,3881031.0,241371616.0,,,
2015-07-09,62.44,63.92,62.27,63.72,,3785941.0,240060207.0,,,
2015-07-10,65.13,65.31,64.63,64.81,,4054084.0,263250542.0,,,
2015-07-13,65.88,66.35,65.42,66.21,,2827807.0,186616295.0,,,
2015-07-14,66.0,66.84,65.8,66.65,,2281333.0,151489281.0,,,
2015-07-15,66.65,67.57,66.64,67.24,,1735979.0,116565289.0,,,
2015-07-16,68.05,68.82,67.92,68.69,,3142492.0,215148393.0,,,
2015-07-17,68.87,69.09,68.39,68.4,,2656141.0,182409459.0,,,
2015-07-20,68.48,69.39,68.35,68.77,,2787094.0,192373981.0,,,
2015-07-21,67.69,69.45,67.23,67.8,,4210895.0,287007252.0,,,
2015-07-22,66.25,67.74,66.17,66.83,,2959220.0,198243070.0,,,
2015-07-23,67.19,67.27,66.59,67.07,,2196045.0,147173861.0,,,
2015-07-24,67.0,67.68,66.47,66.49,,1994056.0,133509216.0,,,
2015-07-27,65.97,66.12,64.76,64.77,,2679349.0,174777624.0,,,
2015-07-28,64.92,65.38,64.59,65.12,,2262071.0,147054139.0,,,
2015-07-29,65.45,65.55,64.72,65.13,,1664632.0,108422979.0,,,
2015-07-30,66.39,66.39,64.75,65.47,,1867839.0,122210246.0,,,
2015-07-31,65.4,65.49,64.41,65.26,,2303875.0,149940944.0,,,
2015-08-03,64.92,66.08,64.71,65.67,,1734733.0,113826809.0,,,
2015-08-04,65.53,66.01,65.31,65.95,,1471416.0,96815434.0,,,
2015-08-05,66.22,67.0,66.04,66.79,,1742929.0,116128831.0,,,
2015-08-06,66.51,67.08,66.46,66.54,,1148481.0,76633265.0,,,
2015-08-07,66.33,66.42,65.45,65.54,,1792440.0,118071477.0,,,
2015-08-10,65.72,66.45,65.21,66.38,,1250508.0,82646310.0,,,
2015-08-11,66.41,66.49,64.88,64.89,,1986704.0,129727703.0,,,
2015-08-12,64.41,64.48,62.82,63.25,,3350003.0,212735477.0,,,
2015-08-13,64.36,64.38,63.29,63.45,,1948025.0,124093685.0,,,
2015-08-14,63.38,63.93,62.77,63.21,,1575835.0,99753385.0,,,
2015-08-17,63.52,63.9,62.25,63.05,,2318627.0,146063606.0,,,
2015-08-18,63.21,63.49,62.86,63.0,,1854454.0,116997860.0,,,
2015-08-19,62.51,63.32,62.37,62.76,,2967844.0,186489247.0,,,
2015-08-20,62.5,63.15,61.66,61.76,,4056409.0,252480201.0,,,
2015-08-21,60.65,61.4,59.96,59.96,,5079492.0,307701725.0,,,
2015-08-24,58.4,58.99,53.91,56.9,,9489329.0,541743481.0,,,
2015-08-25,57.68,60.47,57.5,60.27,,6376990.0,380495185.0,,,
2015-08-26,58.47,59.3,58.06,58.29,,5148803.0,302128717.0,,,
2015-08-27,59.55,60.3,59.46,60.02,,3368221.0,201926355.0,,,
2015-08-28,60.13,60.28,59.2,60.17,,2313025.0,138328368.0,,,
2015-08-31,59.42,60.24,59.18,59.99,,2179987.0,130502299.0,,,
2015-09-01,59.25,59.3,57.97,58.71,,3444069.0,201749029.0,,,
2015-09-02,58.66,58.96,58.05,58.39,,2471699.0,144507095.0,,,
2015-09-03,58.94,60.12,58.86,59.83,,3556062.0,212044844.0,,,
2015-09-04,59.7,59.73,58.04,58.22,,2693741.0,157780568.0,,,
2015-09-07,58.69,58.99,58.18,58.46,,1377964.0,80559112.0,,,
2015-09-08,58.68,59.53,58.6,58.86,,1909651.0,112660380.0,,,
2015-09-09,59.93,60.0,58.86,59.0,,2692965.0,159834529.0,,,
2015-09-10,58.37,58.71,57.73,58.35,,2956048.0,172312022.0,,,
2015-09-11,58.88,58.95,57.8,57.94,,1593036.0,92566331.0,,,
2015-09-14,57.75,58.53,57.6,58.16,,2099706.0,121993126.0,,,
2015-09-15,58.1,58.51,57.8,58.17,,2458501.0,143103657.0,,,
2015-09-16,59.3,59.81,58.88,59.16,,3385742.0,200781213.0,,,
2015-09-17,59.17,59.47,59.04,59.09,,2167862.0,128295848.0,,,
2015-09-18,58.5,58.93,57.0,57.56,,7908964.0,456580382.0,,,
2015-09-21,57.36,58.45,57.14,58.13,,2976231.0,172213206.0,,,
2015-09-22,58.6,58.76,56.48,56.55,,4182696.0,238932036.0,,,
2015-09-23,56.7,57.26,56.36,56.55,,2509421.0,142488149.0,,,
2015-09-24,56.87,57.08,55.51,55.89,,5780856.0,324177774.0,,,
2015-09-25,56.6,57.65,56.6,57.32,,3858313.0,221016308.0,,,
2015-09-28,57.37,57.63,56.79,56.79,,3232684.0,184540833.0,,,
2015-09-29,55.92,57.18,55.89,56.78,,2457213.0,139328734.0,,,
2015-09-30,58.11,58.48,57.79,57.95,,3097228.0,179855523.0,,,
2015-10-01,58.5,58.52,56.94,57.12,,3029053.0,174179684.0,,,
2015-10-02,57.72,58.68,56.98,57.69,,3857288.0,223066832.0,,,
2015-10-05,58.62,59.47,58.48,59.29,,2796078.0,165304408.0,,,
2015-10-06,59.12,60.22,58.97,59.89,,2320392.0,138744455.0,,,
2015-10-07,60.01,60.24,59.26,59.49,,3373754.0,201350278.0,,,
2015-10-08,59.36,59.69,58.98,59.47,,1853492.0,110049423.0,,,
2015-10-09,60.23,60.56,59.3,60.42,,2973482.0,178979549.0,,,
2015-10-12,60.23,60.62,59.84,60.51,,1742707.0,104997607.0,,,
2015-10-13,63.95,64.32,62.87,63.75,,7272332.0,463197461.0,,,
2015-10-14,64.0,64.29,63.23,63.41,,2886000.0,183606106.0,,,
2015-10-15,64.02,65.18,63.46,65.13,,4049228.0,262235374.0,,,
2015-10-16,65.25,66.18,64.99,66.12,,4374544.0,288281295.0,,,
2015-10-19,65.7,66.88,65.67,66.15,,2754139.0,182704182.0,,,
2015-10-20,66.0,66.92,65.81,66.5,,2698942.0,179394707.0,,,
2015-10-21,66.93,67.74,66.57,67.56,,3037212.0,204481605.0,,,
2015-10-22,67.29,69.31,67.29,68.91,,4428537.0,303693137.0,,,
2015-10-23,69.69,70.49,69.24,69.92,,4877114.0,341403728.0,,,
2015-10-26,69.67,70.36,69.51,70.13,,2360382.0,165143548.0,,,
2015-10-27,70.1,70.74,69.93,69.93,,2340449.0,164376542.0,,,
2015-10-28,70.01,71.09,69.72,70.85,,2422563.0,170980221.0,,,
2015-10-29,71.01,71.52,70.64,71.15,,2345616.0,166731485.0,,,
2015-10-30,71.59,71.88,70.72,71.88,,3145880.0,224687546.0,,,
2015-11-02,71.15,72.49,71.15,72.33,,2569371.0,185499850.0,,,
2015-11-03,72.5,73.42,72.28,73.42,,3179243.0,232381225.0,,,
2015-11-04,73.78,74.17,72.73,73.08,,3400097.0,249702739.0,,,
2015-11-05,72.85,74.09,72.37,73.75,,3315273.0,244101415.0,,,
2015-11-06,73.25,73.6,72.6,73.14,,3555017.0,259775328.0,,,
2015-11-09,73.35,73.87,72.76,72.93,,2825327.0,207110385.0,,,
2015-11-10,73.19,73.34,72.42,72.8,,2084984.0,151739709.0,,,
2015-11-11,72.97,73.99,72.93,73.94,,2041521.0,150504183.0,,,
2015-11-12,73.78,74.22,73.11,73.54,,2359604.0,173841665.0,,,
2015-11-13,73.63,73.66,72.13,72.99,,3727203.0,271434071.0,,,
2015-11-16,72.02,73.15,72.02,72.46,,2776883.0,201470089.0,,,
2015-11-17,73.09,73.95,72.93,73.86,,2622505.0,193088270.0,,,
2015-11-18,73.53,74.03,73.44,73.96,,2104809.0,155350342.0,,,
2015-11-19,74.7,75.11,74.5,74.8,,2578370.0,192780769.0,,,
2015-11-20,74.92,75.15,74.54,74.85,,3335301.0,249770977.0,,,
2015-11-23,74.89,74.93,74.22,74.32,,2015160.0,149967218.0,,,
2015-11-24,74.15,74.35,73.33,73.59,,2727458.0,201262884.0,,,
2015-11-25,73.41,74.66,73.39,74.41,,2658466.0,196994151.0,,,
2015-11-26,74.4,75.0,74.05,74.74,,2458940.0,183704082.0,,,
2015-11-27,74.24,74.7,73.9,74.54,,2078030.0,154767807.0,,,
2015-11-30,74.57,75.33,74.16,74.59,,3117991.0,232774659.0,,,
2015-12-01,75.3,75.3,74.42,74.73,,2450814.0,183280097.0,,,
2015-12-02,75.08,75.64,74.75,74.75,,2063961.0,154851933.0,,,
2015-12-03,74.75,75.75,72.44,72.44,,4929404.0,363360201.0,,,
2015-12-04,72.61,72.61,71.23,71.76,,4077798.0,293037718.0,,,
2015-12-07,72.55,73.58,72.55,72.85,,2324192.0,169698745.0,,,
2015-12-08,72.75,73.25,72.1,72.4,,2926796.0,212431001.0,,,
2015-12-09,72.56,72.93,71.66,71.71,,2326084.0,167812722.0,,,
2015-12-10,71.31,72.08,70.72,71.86,,2256982.0,161661906.0,,,
2015-12-11,71.53,71.86,70.26,70.55,,3214884.0,227605507.0,,,
2015-12-14,71.1,71.42,69.37,69.4,,4193851.0,293708941.0,,,
2015-12-15,69.77,71.88,69.45,71.63,,4077299.0,290196565.0,,,
2015-12-16,71.57,72.18,71.1,71.18,,2399457.0,171600104.0,,,
2015-12-17,72.13,73.33,72.03,72.93,,4090178.0,298141500.0,,,
2015-12-18,72.27,73.29,71.77,72.28,,11158130.0,807279239.0,,,
2015-12-21,72.31,73.52,71.82,71.82,,2833434.0,205092592.0,,,
2015-12-22,72.2,72.44,70.8,71.75,,1955668.0,139917342.0,,,
2015-12-23,72.24,73.16,72.24,73.0,,2015942.0,146826497.0,,,
2015-12-24,,73.16,72.24,73.0,1.25,2015942.0,146826497.0,,,
2015-12-25,,73.16,72.24,73.0,1.25,2015942.0,146826497.0,,,
2015-12-28,72.87,73.17,72.61,72.86,,780303.0,56895464.0,,,
2015-12-29,73.23,74.27,72.75,74.12,,1643803.0,121651710.0,,,
2015-12-30,74.15,74.27,73.38,73.38,,1228555.0,90370851.0,,,
2015-12-31,,74.27,73.38,73.38,-0.74,1228555.0,90370851.0,,,
2016-01-01,,74.27,73.38,73.38,-0.74,1228555.0,90370851.0,,,
2016-01-04,71.5,71.76,70.1,70.58,,4580799.0,324048256.0,,,
2016-01-05,71.74,71.74,70.17,71.43,,2771848.0,196994666.0,,,
2016-01-06,73.5,73.78,71.24,72.05,,3767568.0,271684492.0,,,
2016-01-07,69.6,71.94,69.5,71.34,,4636705.0,327762878.0,,,
2016-01-08,71.9,72.48,71.03,71.05,,4104441.0,293581054.0,,,
2016-01-11,70.63,72.15,70.55,71.6,,2948824.0,211096251.0,,,
2016-01-12,73.75,74.79,73.35,74.25,,5782531.0,428803002.0,,,
2016-01-13,74.51,74.71,73.48,73.73,,3165341.0,234392416.0,,,
2016-01-14,72.91,73.6,71.77,73.03,,4234652.0,307741553.0,,,
2016-01-15,72.66,73.03,70.08,70.68,,5791546.0,412124451.0,,,
2016-01-18,70.7,71.62,70.61,71.22,,2963381.0,210709449.0,,,
2016-01-19,72.5,72.83,71.99,72.29,,3068150.0,222060592.0,,,
2016-01-20,70.75,71.46,70.04,70.96,,4555426.0,322185648.0,,,
2016-01-21,70.66,72.59,70.34,71.71,,3777215.0,269912484.0,,,
2016-01-22,72.5,72.9,69.95,72.0,,5905723.0,422258085.0,,,
2016-01-25,72.59,73.12,72.16,72.68,,3731248.0,271133675.0,,,
2016-01-26,71.33,72.63,70.98,72.49,,2823465.0,202910733.0,,,
2016-01-27,72.54,73.38,71.99,73.38,,2377541.0,173006155.0,,,
2016-01-28,73.13,73.67,70.75,71.01,,3383890.0,242821372.0,,,
2016-01-29,71.85,73.19,71.46,73.19,,3527924.0,256130486.0,,,
2016-02-01,73.14,73.19,72.0,73.19,,2255031.0,163828176.0,,,
2016-02-02,72.99,73.0,71.45,71.79,,2714647.0,195442153.0,,,
2016-02-03,71.64,71.84,70.04,70.85,,3146874.0,223308312.0,,,
2016-02-04,71.69,71.76,69.2,69.9,,3509383.0,246363720.0,,,
2016-02-05,69.72,70.0,67.61,67.96,,4741891.0,326420340.0,,,
2016-02-08,67.99,68.17,65.62,65.98,,4675130.0,310907987.0,,,
2016-02-09,66.06,66.78,65.04,66.38,,4619862.0,305176053.0,,,
2016-02-10,66.89,67.84,66.33,67.06,,3342782.0,224514594.0,,,
2016-02-11,66.02,66.44,64.9,64.9,,4464779.0,292822501.0,,,
2016-02-12,64.9,65.55,64.62,65.29,,3856835.0,251065284.0,,,
2016-02-15,66.67,67.34,66.2,67.14,,2918733.0,195584938.0,,,
2016-02-16,67.23,67.54,66.83,67.16,,2559191.0,171789718.0,,,
2016-02-17,68.05,68.78,67.66,68.6,,3120807.0,213498204.0,,,
2016-02-18,68.85,69.85,68.79,69.25,,2701333.0,187257246.0,,,
2016-02-19,69.39,69.93,68.88,69.58,,3033868.0,210452427.0,,,
2016-02-22,70.41,70.95,70.09,70.5,,2248746.0,158509412.0,,,
2016-02-23,69.99,70.41,69.69,69.94,,1873750.0,131075229.0,,,
2016-02-24,69.85,69.98,67.66,68.0,,3430963.0,234688834.0,,,
2016-02-25,68.82,70.29,68.82,69.91,,2760853.0,192459062.0,,,
2016-02-26,70.97,71.73,69.96,70.24,,2951315.0,208349464.0,,,
2016-02-29,69.4,70.03,68.83,69.94,,2714983.0,188794936.0,,,
2016-03-01,69.75,71.34,69.58,71.13,,2258781.0,160137808.0,,,
